t,body_x,body_region,com_direction,hip_vx,hip_x,hip_conf,lf_x,lf_vx,lf_vy,lf_pred,lf_region,lf_src,lf_reliable,rf_x,rf_vx,rf_vy,rf_pred,rf_region,rf_src,rf_reliable,knee_vx_left,knee_vx_right,fast_intent,lead_side,body_support,score_L,score_C,score_R,side_candidate,side_score,side_body_support,both_feet_region,center_return_support,center_foot_gate,confirmation_hold,suppressed,ignored_trail_side,ignored_spent_side,center_settle_blocked,prev_lane,next_lane,reason
41199.9463,0.4928,0,-1,-0.1289,0.4928,0.999,0.4298,-0.0597,-0.0604,0.4233,-1,left_ankle,1,0.5267,-0.0141,-0.0326,0.5252,0,right_ankle,1,-0.0963,-0.0969,0,,0,0.660,0.850,0.000,-1,0.660,1,0,0,1,0,0,,,0,-1,-1,hold
41199.9784,0.4905,0,-1,-0.1089,0.4905,0.999,0.4288,-0.0717,-0.0418,0.4210,-1,left_ankle,1,0.5255,-0.1038,-0.3388,0.5141,0,right_ankle,1,-0.1445,-0.0685,0,,0,0.660,0.850,0.000,-1,0.660,1,0,0,1,0,0,right,left,0,-1,-1,hold
41199.9784,0.4886,0,-1,-0.1323,0.4886,0.999,0.4278,-0.0631,-0.0413,0.4208,-1,left_ankle,1,0.5218,-0.1293,-0.3599,0.5076,0,right_ankle,1,-0.1170,-0.0961,0,,0,0.660,0.850,0.000,-1,0.660,1,0,0,1,0,0,right,left,0,-1,-1,hold
41200.0102,0.4875,0,1,-0.0378,0.4875,0.999,0.4278,0.0058,0.0309,0.4284,-1,left_ankle,1,0.5203,-0.1503,-0.3094,0.5038,0,right_ankle,1,-0.0448,-0.0403,0,,0,0.280,2.409,0.000,-1,0.280,0,0,0,0,0,0,right,,0,-1,-1,rearm
41200.0102,0.4863,0,-1,-0.0574,0.4863,0.999,0.4275,0.0024,0.0079,0.4277,-1,left_ankle,1,0.5154,-0.1889,-0.3509,0.4946,0,right_ankle,1,-0.0930,-0.0606,0,,0,0.660,0.850,0.000,-1,0.660,0,0,0,1,0,0,right,,0,-1,-1,hold
41200.0431,0.4844,-1,-1,-0.0935,0.4844,0.999,0.4272,-0.0243,-0.0096,0.4245,-1,left_ankle,1,0.5138,-0.1662,-0.0812,0.4955,0,right_ankle,1,-0.0505,-0.0461,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41200.0431,0.4829,-1,-1,-0.1133,0.4829,0.999,0.4266,-0.0274,-0.0246,0.4236,-1,left_ankle,1,0.5096,-0.1903,-0.1282,0.4887,0,right_ankle,1,-0.0438,-0.0478,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41200.0746,0.4815,-1,-1,-0.0590,0.4815,0.999,0.4262,-0.0383,-0.0407,0.4220,-1,left_ankle,1,0.5075,-0.1995,0.0299,0.4856,0,right_ankle,1,0.0100,-0.0149,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41200.0746,0.4802,-1,-1,-0.0764,0.4802,0.999,0.4260,-0.0308,-0.0501,0.4226,-1,left_ankle,1,0.5024,-0.2266,0.0560,0.4774,-1,right_ankle,1,0.0044,-0.0197,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41200.1069,0.4781,-1,-1,-0.1138,0.4781,0.999,0.4259,0.0009,-0.0069,0.4260,-1,left_ankle,1,0.5005,-0.1787,0.0789,0.4808,-1,right_ankle,1,-0.0490,-0.0187,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41200.1069,0.4765,-1,-1,-0.1294,0.4765,0.999,0.4255,-0.0036,-0.0124,0.4251,-1,left_ankle,1,0.4922,-0.2599,0.1419,0.4636,-1,right_ankle,1,-0.0780,-0.0294,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41200.1069,0.4753,-1,-1,-0.1412,0.4753,0.999,0.4253,-0.0068,-0.0179,0.4245,-1,left_ankle,1,0.4905,-0.3045,0.1967,0.4570,-1,right_ankle,1,-0.0981,-0.0338,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41200.1547,0.4747,-1,1,-0.0214,0.4747,0.999,0.4251,-0.0120,-0.0091,0.4238,-1,left_ankle,1,0.4889,-0.1314,0.3124,0.4744,-1,right_ankle,1,-0.0408,-0.0382,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41200.1547,0.4739,-1,1,-0.0306,0.4739,0.999,0.4245,-0.0162,-0.0155,0.4227,-1,left_ankle,1,0.4865,-0.1380,0.3462,0.4713,-1,right_ankle,1,-0.0418,-0.0450,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41200.1863,0.4732,-1,1,-0.0334,0.4732,0.999,0.4246,-0.0035,-0.0248,0.4242,-1,left_ankle,1,0.4855,-0.0941,0.4723,0.4751,-1,right_ankle,1,0.0155,-0.0950,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41200.1863,0.4729,-1,1,-0.0309,0.4729,0.999,0.4247,-0.0021,-0.0308,0.4245,-1,left_ankle,1,0.4825,-0.1149,0.5366,0.4699,-1,right_ankle,1,0.0264,-0.1007,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41200.2190,0.4722,-1,1,-0.0320,0.4722,0.999,0.4249,0.0155,0.0023,0.4266,-1,left_ankle,1,0.4820,-0.0614,0.4504,0.4752,-1,right_ankle,1,0.0144,-0.0802,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.2512,0.4712,-1,1,-0.0364,0.4712,0.999,0.4251,0.0107,0.0033,0.4263,-1,left_ankle,1,0.4820,-0.0085,0.4536,0.4811,-1,right_ankle,1,0.0067,-0.0885,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.2512,0.4705,-1,1,-0.0447,0.4705,0.999,0.4256,0.0100,-0.0647,0.4267,-1,left_ankle,1,0.4824,0.0311,0.5476,0.4858,0,right_ankle,1,0.0108,-0.1417,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.2822,0.4699,-1,0,-0.0265,0.4699,0.999,0.4257,0.0165,-0.0974,0.4276,-1,left_ankle,1,0.4832,0.0802,0.4606,0.4920,0,right_ankle,1,0.0147,-0.0920,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.2822,0.4695,-1,0,-0.0285,0.4695,0.999,0.4261,0.0177,-0.1184,0.4280,-1,left_ankle,1,0.4856,0.0950,0.4065,0.4960,0,right_ankle,1,0.0127,-0.1114,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.2822,0.4693,-1,0,-0.0298,0.4693,0.999,0.4262,0.0198,-0.1381,0.4284,-1,left_ankle,1,0.4865,0.1103,0.4042,0.4987,0,right_ankle,1,0.0151,-0.1264,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.3143,0.4692,-1,0,-0.0030,0.4692,0.999,0.4263,0.0064,-0.0807,0.4270,-1,left_ankle,1,0.4876,0.1194,0.3995,0.5008,0,right_ankle,1,0.0119,-0.0439,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.3143,0.4690,-1,0,-0.0063,0.4690,0.999,0.4264,0.0079,-0.0876,0.4273,-1,left_ankle,1,0.4926,0.1690,0.4760,0.5112,0,right_ankle,1,0.0071,-0.0467,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.3462,0.4688,-1,0,-0.0113,0.4688,0.999,0.4265,0.0059,-0.0057,0.4271,-1,left_ankle,1,0.4946,0.2127,0.3353,0.5180,0,right_ankle,1,-0.0137,-0.0274,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.3462,0.4684,-1,0,-0.0217,0.4684,0.999,0.4267,0.0078,-0.0261,0.4275,-1,left_ankle,1,0.4991,0.2335,0.2632,0.5248,0,right_ankle,1,-0.0224,-0.0540,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.3786,0.4677,-1,0,-0.0354,0.4677,0.999,0.4267,0.0021,-0.0320,0.4269,-1,left_ankle,1,0.4996,0.0601,-0.0769,0.5062,0,right_ankle,1,-0.0612,-0.0378,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.3786,0.4671,-1,0,-0.0442,0.4671,0.999,0.4266,0.0003,-0.0268,0.4266,-1,left_ankle,1,0.5021,0.0857,0.0204,0.5115,0,right_ankle,1,-0.0830,-0.0468,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.4098,0.4664,-1,0,-0.0341,0.4664,0.999,0.4265,-0.0060,-0.0056,0.4258,-1,left_ankle,1,0.5021,0.0295,0.1216,0.5053,0,right_ankle,1,-0.1184,0.0007,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.4098,0.4660,-1,0,-0.0367,0.4660,0.999,0.4264,-0.0057,0.0330,0.4258,-1,left_ankle,1,0.5022,0.0305,0.1242,0.5056,0,right_ankle,1,-0.1162,-0.0061,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.4421,0.4657,-1,0,-0.0113,0.4657,0.999,0.4263,-0.0133,0.0025,0.4248,-1,left_ankle,1,0.5022,0.0015,0.0968,0.5024,0,right_ankle,1,-0.1518,0.0152,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.4421,0.4656,-1,0,-0.0090,0.4656,0.999,0.4258,-0.0171,0.0029,0.4239,-1,left_ankle,1,0.5036,0.0224,0.1381,0.5060,0,right_ankle,1,-0.1688,0.0224,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.4748,0.4655,-1,0,0.0012,0.4655,0.999,0.4258,-0.0021,0.0054,0.4255,-1,left_ankle,1,0.5039,0.0422,0.0192,0.5085,0,right_ankle,1,-0.1350,0.0520,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.4748,0.4655,-1,0,0.0030,0.4655,0.999,0.4258,-0.0018,0.0025,0.4256,-1,left_ankle,1,0.5051,0.0550,-0.0222,0.5112,0,right_ankle,1,-0.1497,0.0601,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.4748,0.4657,-1,0,0.0062,0.4657,0.999,0.4259,-0.0014,0.0035,0.4257,-1,left_ankle,1,0.5051,0.0593,-0.0382,0.5116,0,right_ankle,1,-0.1523,0.0716,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.5225,0.4660,-1,0,0.0141,0.4660,0.999,0.4261,0.0115,-0.0545,0.4274,-1,left_ankle,1,0.5053,0.0126,0.0038,0.5067,0,right_ankle,1,-0.1702,0.0465,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.5225,0.4664,-1,0,0.0211,0.4664,0.999,0.4270,0.0182,-0.0875,0.4290,-1,left_ankle,1,0.5057,0.0149,0.0147,0.5073,0,right_ankle,1,-0.2005,0.0536,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.5543,0.4672,-1,0,0.0427,0.4672,0.999,0.4272,0.0208,-0.2544,0.4294,-1,left_ankle,1,0.5061,0.0357,0.0332,0.5100,0,right_ankle,1,-0.3125,0.0660,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.5543,0.4683,-1,1,0.0661,0.4683,0.999,0.4280,0.0308,-0.2963,0.4314,-1,left_ankle,1,0.5072,0.0437,0.0157,0.5120,0,right_ankle,1,-0.3584,0.0892,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.5866,0.4696,-1,1,0.0689,0.4696,0.999,0.4281,0.0216,-0.0957,0.4305,-1,left_ankle,1,0.5074,0.0209,-0.0658,0.5097,0,right_ankle,1,-0.2415,0.1179,0,,0,1.130,0.209,0.000,-1,1.130,1,0,1,0,0,0,,,0,-1,0,return-center -> lane +0
41200.5866,0.4709,-1,1,0.0882,0.4709,0.999,0.4284,0.0223,-0.1237,0.4309,-1,left_ankle,1,0.5087,0.0375,-0.0565,0.5128,0,right_ankle,1,-0.2622,0.1695,0,,0,0.850,0.209,0.000,-1,0.850,1,0,0,0,0,0,,,0,0,0,hold
41200.6188,0.4723,-1,1,0.0695,0.4723,0.999,0.4284,-0.0037,0.0062,0.4280,-1,left_ankle,1,0.5091,0.0530,0.0650,0.5150,0,right_ankle,1,-0.1043,0.1361,0,,0,0.850,0.209,0.000,-1,0.850,1,0,0,0,0,0,,,0,0,0,hold
41200.6504,0.4743,-1,1,0.0647,0.4743,0.999,0.4275,-0.0381,0.1648,0.4233,-1,left_ankle,1,0.5097,0.0297,0.0503,0.5129,0,right_ankle,1,0.0058,0.0631,0,,0,0.850,0.209,0.000,-1,0.850,1,0,0,0,0,0,,,0,0,0,hold
41200.6504,0.4758,-1,1,0.0960,0.4758,0.999,0.4245,-0.0959,0.3823,0.4139,-1,left_ankle,1,0.5105,0.0221,0.0597,0.5130,0,right_ankle,1,0.0962,0.0509,0,,0,0.850,0.209,0.000,-1,0.850,1,0,0,0,0,0,,,0,0,0,hold
41200.6835,0.4781,-1,1,0.1054,0.4781,0.999,0.4233,-0.1196,0.7333,0.4101,-1,left_ankle,1,0.5105,-0.0020,0.0086,0.5103,0,right_ankle,1,-0.0535,0.0031,0,,0,0.850,0.209,0.000,-1,0.850,1,0,0,0,0,0,,,0,0,0,hold
41200.6835,0.4794,-1,1,0.1109,0.4794,0.999,0.4181,-0.1683,0.8475,0.3995,-1,left_ankle,1,0.5104,-0.0027,0.0202,0.5101,0,right_ankle,1,-0.0269,0.0074,0,,0,0.850,0.209,0.000,-1,0.850,1,0,0,0,0,0,,,0,0,0,hold
41200.7143,0.4804,-1,-1,0.0311,0.4804,0.999,0.4150,-0.3172,0.8302,0.3801,-1,left_ankle,1,0.5104,-0.0053,0.1230,0.5098,0,right_ankle,1,0.0697,0.0060,-1,left,1,2.920,0.000,0.000,-1,2.920,1,0,0,0,0,0,,,0,0,-1,fast-foot -1 -> lane -1
41200.7143,0.4812,-1,1,0.0388,0.4812,0.999,0.4073,-0.3601,0.9038,0.3677,-1,left_ankle,1,0.5102,-0.0069,0.1258,0.5094,0,right_ankle,1,0.0883,0.0044,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,left,0,-1,-1,confirmed
41200.7466,0.4819,-1,1,0.0296,0.4819,0.999,0.4018,-0.4710,0.5909,0.3500,-1,left_ankle,1,0.5102,-0.0030,0.0856,0.5099,0,right_ankle,1,0.0380,-0.0036,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,left,0,-1,-1,confirmed
41200.7466,0.4825,-1,1,0.0369,0.4825,0.999,0.3909,-0.5100,0.6450,0.3348,-1,left_ankle,1,0.5100,-0.0051,0.0793,0.5095,0,right_ankle,1,0.0621,-0.0023,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,left,0,-1,-1,confirmed
41200.7782,0.4829,-1,1,0.0127,0.4829,0.999,0.3850,-0.5187,0.5346,0.3279,-1,left_ankle,1,0.5099,-0.0148,-0.0212,0.5083,0,right_ankle,1,0.1617,-0.0037,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,left,0,-1,-1,confirmed
41200.7782,0.4829,-1,1,0.0080,0.4829,0.999,0.3729,-0.5640,0.6090,0.3108,-1,left_ankle,1,0.5095,-0.0163,-0.0347,0.5077,0,right_ankle,1,0.2029,-0.0057,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,left,0,-1,-1,confirmed
41200.8100,0.4829,-1,1,-0.0083,0.4829,0.999,0.3698,-0.2933,0.2789,0.3376,-1,left_ankle,1,0.5095,-0.0050,0.0097,0.5089,0,right_ankle,1,0.2162,-0.0086,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,left,0,-1,-1,confirmed
41200.8100,0.4829,-1,1,-0.0068,0.4829,0.999,0.3621,-0.3387,0.3580,0.3248,-1,left_ankle,1,0.5094,-0.0056,0.0049,0.5088,0,right_ankle,1,0.2803,-0.0075,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,left,0,-1,-1,confirmed
41200.8434,0.4829,-1,1,-0.0018,0.4829,0.999,0.3614,-0.0985,0.0722,0.3505,-1,left_ankle,1,0.5091,-0.0260,0.0079,0.5062,0,right_ankle,1,0.1126,-0.0018,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,left,0,-1,-1,confirmed
41200.8434,0.4828,-1,1,-0.0026,0.4828,0.999,0.3599,-0.1042,0.1841,0.3484,-1,left_ankle,1,0.5088,-0.0219,-0.0000,0.5064,0,right_ankle,1,0.1274,0.0040,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,left,0,-1,-1,confirmed
41200.8434,0.4828,-1,1,-0.0036,0.4828,0.999,0.3603,-0.1015,0.2309,0.3492,-1,left_ankle,1,0.5088,-0.0209,-0.0033,0.5065,0,right_ankle,1,0.1388,0.0096,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,left,0,-1,-1,confirmed
41200.8902,0.4827,-1,1,-0.0050,0.4827,0.999,0.3614,0.0542,0.1095,0.3674,-1,left_ankle,1,0.5087,-0.0006,-0.0103,0.5087,0,right_ankle,1,0.0224,0.0063,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.8902,0.4825,-1,1,-0.0077,0.4825,0.999,0.3640,0.0687,0.1452,0.3716,-1,left_ankle,1,0.5086,-0.0010,-0.0105,0.5085,0,right_ankle,1,0.0288,0.0093,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.9236,0.4818,-1,1,-0.0364,0.4818,0.999,0.3650,0.0908,0.2421,0.3749,-1,left_ankle,1,0.5087,0.0003,-0.0256,0.5087,0,right_ankle,1,0.0014,0.0022,0,,0,1.130,0.209,0.000,-1,1.130,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.9236,0.4808,-1,-1,-0.0582,0.4808,0.999,0.3675,0.1069,0.2304,0.3792,-1,left_ankle,1,0.5088,0.0017,-0.0281,0.5089,0,right_ankle,1,0.0009,0.0005,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.9544,0.4789,-1,-1,-0.1097,0.4789,0.999,0.3665,-0.0660,0.3309,0.3593,-1,left_ankle,1,0.5087,-0.0040,-0.0054,0.5083,0,right_ankle,1,-0.0972,-0.0030,-1,left,1,3.200,0.000,0.000,-1,3.200,1,0,0,0,0,0,,,0,-1,-1,fast-foot -1
41200.9544,0.4770,-1,-1,-0.1433,0.4770,0.999,0.3650,-0.0647,0.2580,0.3578,-1,left_ankle,1,0.5077,-0.0182,-0.0079,0.5057,0,right_ankle,1,-0.1208,-0.0035,-1,left,1,3.200,0.000,0.000,-1,3.200,1,0,0,0,0,0,,,0,-1,-1,fast-foot -1
41200.9864,0.4746,-1,-1,-0.1180,0.4746,0.999,0.3646,-0.0255,-0.0478,0.3618,-1,left_ankle,1,0.5074,-0.0387,-0.0048,0.5032,0,right_ankle,1,-0.1272,-0.0138,0,left,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41200.9864,0.4720,-1,-1,-0.1636,0.4720,0.999,0.3647,-0.0166,-0.0897,0.3629,-1,left_ankle,1,0.5062,-0.0506,-0.0063,0.5006,0,right_ankle,1,-0.1748,-0.0156,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.0186,0.4696,-1,-1,-0.1142,0.4696,0.999,0.3645,-0.0086,-0.1232,0.3635,-1,left_ankle,1,0.5059,-0.0294,-0.1183,0.5027,0,right_ankle,1,-0.1269,0.0037,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.0186,0.4677,-1,-1,-0.1330,0.4677,0.999,0.3639,-0.0114,-0.1653,0.3627,-1,left_ankle,1,0.5052,-0.0358,-0.1444,0.5012,0,right_ankle,1,-0.1544,0.0034,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.0501,0.4660,-1,-1,-0.0722,0.4660,0.999,0.3638,-0.0167,0.0075,0.3619,-1,left_ankle,1,0.5048,-0.0375,-0.1670,0.5007,0,right_ankle,1,-0.1428,0.0473,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.0501,0.4637,-1,-1,-0.1168,0.4637,0.999,0.3629,-0.0265,0.0712,0.3600,-1,left_ankle,1,0.5032,-0.0531,-0.1932,0.4974,0,right_ankle,1,-0.1792,0.0634,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.0822,0.4608,-1,-1,-0.1557,0.4608,0.999,0.3621,-0.0722,0.0092,0.3542,-1,left_ankle,1,0.5016,-0.1454,-0.2292,0.4856,0,right_ankle,1,-0.0677,0.0729,-1,left,1,3.200,0.000,0.000,-1,3.200,1,0,0,0,0,0,right,,0,-1,-1,fast-foot -1
41201.0822,0.4590,-1,-1,-0.1663,0.4590,0.999,0.3605,-0.0782,-0.0053,0.3519,-1,left_ankle,1,0.4977,-0.1662,-0.2590,0.4794,-1,right_ankle,1,-0.0657,0.0881,-1,left,1,3.200,0.000,0.000,-1,3.200,1,0,0,0,0,0,right,,0,-1,-1,fast-foot -1
41201.1139,0.4569,-1,-1,-0.0865,0.4569,1.000,0.3604,-0.0125,-0.0816,0.3590,-1,left_ankle,1,0.4968,-0.0933,-0.0806,0.4866,0,right_ankle,1,-0.0618,0.0551,0,left,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41201.1139,0.4556,-1,-1,-0.0934,0.4556,1.000,0.3602,-0.0140,-0.0462,0.3587,-1,left_ankle,1,0.4938,-0.1184,-0.1034,0.4808,-1,right_ankle,1,-0.0881,0.0776,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41201.1469,0.4545,-1,0,-0.0352,0.4545,1.000,0.3598,-0.0336,-0.0208,0.3561,-1,left_ankle,1,0.4930,-0.0878,0.0003,0.4834,-1,right_ankle,1,-0.0618,0.0722,0,,0,2.380,0.000,0.000,-1,2.380,1,-1,0,0,0,0,,,0,-1,-1,confirmed
41201.1469,0.4537,-1,0,-0.0437,0.4537,1.000,0.3589,-0.0373,-0.0381,0.3548,-1,left_ankle,1,0.4908,-0.1014,0.0052,0.4797,-1,right_ankle,1,-0.0570,0.0909,0,,0,2.380,0.000,0.000,-1,2.380,1,-1,0,0,0,0,,,0,-1,-1,confirmed
41201.1780,0.4529,-1,0,-0.0310,0.4529,1.000,0.3579,-0.0908,-0.0193,0.3479,-1,left_ankle,1,0.4908,-0.0204,0.0183,0.4885,0,right_ankle,1,-0.0178,0.0775,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.1780,0.4523,-1,0,-0.0389,0.4523,0.999,0.3547,-0.1148,0.0000,0.3421,-1,left_ankle,1,0.4908,-0.0180,0.0338,0.4888,0,right_ankle,1,-0.0189,0.0967,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.2101,0.4512,-1,-1,-0.0559,0.4512,0.999,0.3549,-0.0053,0.1649,0.3543,-1,left_ankle,1,0.4905,-0.0252,0.2751,0.4877,0,right_ankle,1,0.0072,0.0228,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.2101,0.4504,-1,-1,-0.0651,0.4504,0.999,0.3550,-0.0092,0.1622,0.3540,-1,left_ankle,1,0.4898,-0.0263,0.3376,0.4869,0,right_ankle,1,0.0219,0.0193,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.2101,0.4498,-1,-1,-0.0703,0.4498,0.999,0.3556,-0.0041,0.1595,0.3552,-1,left_ankle,1,0.4894,-0.0307,0.4309,0.4861,0,right_ankle,1,0.0322,0.0169,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.2592,0.4499,-1,0,0.0075,0.4499,0.999,0.3574,0.0804,-0.0173,0.3662,-1,left_ankle,1,0.4896,-0.0001,0.2770,0.4896,0,right_ankle,1,0.1586,-0.0019,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.2592,0.4495,-1,0,-0.0014,0.4495,0.999,0.3595,0.0824,-0.0218,0.3685,-1,left_ankle,1,0.4900,0.0029,0.3825,0.4903,0,right_ankle,1,0.1588,-0.0045,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.2900,0.4496,-1,0,0.0001,0.4496,0.999,0.3593,-0.0061,-0.0203,0.3587,-1,left_ankle,1,0.4906,0.0592,0.7850,0.4971,0,right_ankle,1,0.1831,-0.0056,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.2900,0.4495,-1,0,-0.0014,0.4495,0.999,0.3593,-0.0036,-0.0140,0.3589,-1,left_ankle,1,0.4945,0.1052,1.0063,0.5061,0,right_ankle,1,0.1624,-0.0083,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.3219,0.4497,-1,0,0.0094,0.4497,0.998,0.3587,-0.0512,-0.0075,0.3531,-1,left_ankle,1,0.4986,0.3753,0.3813,0.5399,0,right_ankle,1,-0.0287,-0.0076,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.3219,0.4498,-1,0,0.0091,0.4498,0.998,0.3577,-0.0499,-0.0123,0.3522,-1,left_ankle,1,0.5096,0.4474,0.4633,0.5589,0,right_ankle,1,-0.0315,-0.0094,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41201.3549,0.4491,-1,0,-0.0424,0.4491,0.998,0.3572,-0.0342,0.0433,0.3535,-1,left_ankle,1,0.5142,0.4176,0.4345,0.5602,0,right_ankle,1,-0.2315,-0.0528,0,,0,1.510,0.209,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
